h,k,l,mag(G),S,I,d,2theta
-7,-3,6,15.06493052849904,-1.8918573588110132e-14j,3.5791242660873827e-28,0.027685068461606302,-4
-7,-2,-7,15.692903073610587,6.3061911960367106e-15j,3.9768047400970916e-29,0.025513690543048945,-4
-7,-2,-6,14.658792921749423,-2.366415386687241e-14j,5.599921782350125e-28,0.02924040938641564,-4
-7,-2,-5,13.72304564337064,6.3061911960367106e-15j,3.9768047400970916e-29,0.03336405686398708,-4
-7,-2,-4,12.90707256893078,6.780749223912939e-14j,4.597856003759592e-27,0.037715890367985394,-4
-7,-2,-3,12.234861324574357,6.306191196036709e-15j,3.97680474009709e-29,0.04197413605469342,-4
-7,-2,-2,11.73115125321441,2.2071669186128484e-14j,4.8715858066189365e-28,0.04565607781387705,-4
-7,-2,-1,11.418264166778204,6.3061911960367106e-15j,3.9768047400970916e-29,0.04819252658131467,-4
-7,-2,0,11.312045447273313,2.2071669186128484e-14j,4.8715858066189365e-28,0.049101819535679096,-4
-7,-2,1,11.418264166778204,6.3061911960367106e-15j,3.9768047400970916e-29,0.04819252658131467,-4
-7,-2,2,11.73115125321441,2.2071669186128484e-14j,4.8715858066189365e-28,0.04565607781387705,-4
-7,-2,3,12.234861324574357,6.3061911960367106e-15j,3.9768047400970916e-29,0.04197413605469342,-4
-7,-2,4,12.90707256893078,2.2071669186128484e-14j,4.8715858066189365e-28,0.037715890367985394,-4
-7,-2,5,13.72304564337064,6.3061911960367106e-15j,3.9768047400970916e-29,0.03336405686398708,-4
-7,-2,6,14.658792921749423,2.2071669186128484e-14j,4.8715858066189365e-28,0.02924040938641564,-4
-7,-1,-7,15.460402767530791,(51.49395891474445-4.7296433970275326e-14j),2651.627804713389,0.026286832680717093,-4
-7,-1,-6,14.409616815837545,-2.6817249464890767e-14j,7.191648688621841e-28,0.030260423667337118,-4
-7,-1,-5,13.456553369513719,(51.49395891474445-4.0990242774238615e-14j),2651.627804713389,0.03469861913854656,-4
-7,-1,-4,12.623365999454444,5.834820544507431e-14j,3.4045130786605994e-27,0.039430249021075635,-4
-7,-1,-3,11.935186571147623,(51.49395891474445-3.4684051578201905e-14j),2651.627804713389,0.04410841415916936,-4
-7,-1,-2,11.418264166778204,6.306191196036709e-15j,3.97680474009709e-29,0.04819252658131467,-4
-7,-1,-1,11.096558179853261,(51.49395891474445-2.8377860382165194e-14j),2651.627804713389,0.05102738108609789,-4
-7,-1,0,10.987229817279424,0j,0.0,0.052047928707819845,-4
-7,-1,1,11.096558179853261,(51.49395891474445-2.2071669186128484e-14j),2651.627804713389,0.05102738108609789,-4
-7,-1,2,11.418264166778204,-6.306191196036709e-15j,3.97680474009709e-29,0.04819252658131467,-4
-7,-1,3,11.935186571147623,(51.49395891474445-1.5765477990091773e-14j),2651.627804713389,0.04410841415916936,-4
-7,-1,4,12.623365999454444,-1.261238239207342e-14j,1.5907218960388364e-28,0.039430249021075635,-4
-7,-1,5,13.456553369513719,(51.49395891474445-9.459286794055064e-15j),2651.627804713389,0.03469861913854656,-4
-7,-1,6,14.409616815837545,-1.8918573588110132e-14j,3.5791242660873827e-28,0.030260423667337118,-4
-7,0,-7,15.382121744191192,0j,0.0,0.02655506566725502,-4
-7,0,-6,14.325595010264454,-2.3664153866872414e-14j,5.599921782350127e-28,0.03061642865165873,-4
-7,0,-5,13.366541968864526,1.5777218104420236e-30j,2.4892061111444567e-60,0.035167519397175565,-4
-7,0,-4,12.52736942757849,6.780749223912938e-14j,4.59785600375959e-27,0.0400368682367845,-4
-7,0,-3,11.833608667982404,-3.1554436208840472e-30j,9.956824444577827e-60,0.044868904058465386,-4
-7,0,-2,11.312045447273313,2.2071669186128484e-14j,4.8715858066189365e-28,0.049101819535679096,-4
-7,0,-1,10.987229817279424,0j,0.0,0.052047928707819845,-4
-7,0,0,10.876802594354636,2.2071669186128484e-14j,4.8715858066189365e-28,0.05311013133451004,-4
-7,0,1,10.987229817279424,0j,0.0,0.052047928707819845,-4
-7,0,2,11.312045447273313,2.2071669186128484e-14j,4.8715858066189365e-28,0.049101819535679096,-4
-7,0,3,11.833608667982404,0j,0.0,0.044868904058465386,-4
-7,0,4,12.52736942757849,2.2071669186128484e-14j,4.8715858066189365e-28,0.0400368682367845,-4
-7,0,5,13.366541968864526,-1.5777218104420236e-30j,2.4892061111444567e-60,0.035167519397175565,-4
-7,0,6,14.325595010264454,2.2071669186128484e-14j,4.8715858066189365e-28,0.03061642865165873,-4
-7,1,-7,15.460402767530791,(51.49395891474445-4.099024277423861e-14j),2651.627804713389,0.026286832680717093,-4
-7,1,-6,14.409616815837545,-2.6817249464890767e-14j,7.191648688621841e-28,0.030260423667337118,-4
-7,1,-5,13.456553369513719,(51.49395891474445-3.4684051578201905e-14j),2651.627804713389,0.03469861913854656,-4
-7,1,-4,12.623365999454444,5.834820544507433e-14j,3.404513078660601e-27,0.039430249021075635,-4
-7,1,-3,11.935186571147623,(51.49395891474445-2.8377860382165194e-14j),2651.627804713389,0.04410841415916936,-4
-7,1,-2,11.418264166778204,6.306191196036709e-15j,3.97680474009709e-29,0.04819252658131467,-4
-7,1,-1,11.096558179853261,(51.49395891474445-2.2071669186128484e-14j),2651.627804713389,0.05102738108609789,-4
-7,1,0,10.987229817279424,0j,0.0,0.052047928707819845,-4
-7,1,1,11.096558179853261,(51.49395891474445-1.5765477990091773e-14j),2651.627804713389,0.05102738108609789,-4
-7,1,2,11.418264166778204,-6.306191196036708e-15j,3.976804740097089e-29,0.04819252658131467,-4
-7,1,3,11.935186571147623,(51.49395891474445-9.459286794055064e-15j),2651.627804713389,0.04410841415916936,-4
-7,1,4,12.623365999454444,-1.2612382392073421e-14j,1.5907218960388366e-28,0.039430249021075635,-4
-7,1,5,13.456553369513719,(51.49395891474445-3.1530955980183553e-15j),2651.627804713389,0.03469861913854656,-4
-7,1,6,14.409616815837545,-1.891857358811013e-14j,3.5791242660873813e-28,0.030260423667337118,-4
-7,2,-7,15.692903073610587,-6.3061911960367074e-15j,3.9768047400970876e-29,0.025513690543048945,-4
-7,2,-6,14.658792921749423,-2.3664153866872408e-14j,5.599921782350123e-28,0.02924040938641564,-4
-7,2,-5,13.72304564337064,-6.306191196036709e-15j,3.97680474009709e-29,0.03336405686398708,-4
-7,2,-4,12.90707256893078,6.780749223912938e-14j,4.59785600375959e-27,0.037715890367985394,-4
-7,2,-3,12.234861324574357,-6.3061911960367106e-15j,3.9768047400970916e-29,0.04197413605469342,-4
-7,2,-2,11.73115125321441,2.2071669186128484e-14j,4.8715858066189365e-28,0.04565607781387705,-4
-7,2,-1,11.418264166778204,-6.306191196036709e-15j,3.97680474009709e-29,0.04819252658131467,-4
-7,2,0,11.312045447273313,2.2071669186128484e-14j,4.8715858066189365e-28,0.049101819535679096,-4
-7,2,1,11.418264166778204,-6.306191196036709e-15j,3.97680474009709e-29,0.04819252658131467,-4
-7,2,2,11.73115125321441,2.2071669186128484e-14j,4.8715858066189365e-28,0.04565607781387705,-4
-7,2,3,12.234861324574357,-6.306191196036709e-15j,3.97680474009709e-29,0.04197413605469342,-4
-7,2,4,12.90707256893078,2.2071669186128484e-14j,4.8715858066189365e-28,0.037715890367985394,-4
-7,2,5,13.72304564337064,-6.306191196036709e-15j,3.97680474009709e-29,0.03336405686398708,-4
-7,2,6,14.658792921749423,2.2071669186128484e-14j,4.8715858066189365e-28,0.02924040938641564,-4
-7,3,-7,16.072931555366868,(51.49395891474445-3.4684051578201905e-14j),2651.627804713389,0.02432146201299993,-4
-7,3,-6,15.06493052849904,-2.681724946489077e-14j,7.191648688621843e-28,0.027685068461606302,-4
-7,3,-5,14.156055369904616,(51.49395891474445-2.8377860382165194e-14j),2651.627804713389,0.0313541739203734,-4
-7,3,-4,13.366541968864526,5.834820544507433e-14j,3.404513078660601e-27,0.03516751939717557,-4
-7,3,-3,12.718638037830024,(51.49395891474445-2.2071669186128487e-14j),2651.627804713389,0.0388417378416566,-4
-7,3,-2,12.234861324574357,6.30619119603671e-15j,3.976804740097091e-29,0.041974136054693426,-4
-7,3,-1,11.935186571147623,(51.49395891474445-1.5765477990091773e-14j),2651.627804713389,0.04410841415916936,-4
-7,3,0,11.833608667982404,0j,0.0,0.044868904058465386,-4
-7,3,1,11.935186571147623,(51.49395891474445-9.459286794055064e-15j),2651.627804713389,0.04410841415916936,-4
-7,3,2,12.234861324574357,-6.30619119603671e-15j,3.976804740097091e-29,0.041974136054693426,-4
-7,3,3,12.718638037830024,(51.49395891474445-3.1530955980183553e-15j),2651.627804713389,0.0388417378416566,-4
-7,3,4,13.366541968864526,-1.261238239207342e-14j,1.5907218960388364e-28,0.03516751939717557,-4
-7,3,5,14.156055369904616,(51.49395891474445+3.1530955980183545e-15j),2651.627804713389,0.0313541739203734,-4
-7,3,6,15.06493052849904,-1.891857358811013e-14j,3.5791242660873813e-28,0.027685068461606302,-4
-7,4,-7,16.590353204545945,-1.2612382392073421e-14j,1.5907218960388366e-28,0.02282803890693853,-4
-7,4,-6,15.615787604107016,-2.3664153866872414e-14j,5.599921782350127e-28,0.025766301340504876,-4
-7,4,-5,14.74091565350963,-1.2612382392073421e-14j,1.5907218960388366e-28,0.0289155159487888,-4
-7,4,-4,13.98446047845596,6.780749223912939e-14j,4.597856003759592e-27,0.03212835105420978,-4
-7,4,-3,13.366541968864526,-1.2612382392073421e-14j,1.5907218960388366e-28,0.03516751939717557,-4
-7,4,-2,12.907072568930777,2.2071669186128484e-14j,4.8715858066189365e-28,0.0377158903679854,-4
-7,4,-1,12.623365999454444,-1.2612382392073421e-14j,1.5907218960388366e-28,0.039430249021075635,-4
-7,4,0,12.52736942757849,2.2071669186128484e-14j,4.8715858066189365e-28,0.0400368682367845,-4
-7,4,1,12.623365999454444,-1.2612382392073421e-14j,1.5907218960388366e-28,0.039430249021075635,-4
-7,4,2,12.907072568930777,2.2071669186128484e-14j,4.8715858066189365e-28,0.0377158903679854,-4
-7,4,3,13.366541968864526,-1.2612382392073421e-14j,1.5907218960388366e-28,0.03516751939717557,-4
-7,4,4,13.98446047845596,2.2071669186128484e-14j,4.8715858066189365e-28,0.03212835105420978,-4
-7,4,5,14.74091565350963,-1.2612382392073421e-14j,1.5907218960388366e-28,0.0289155159487888,-4
-7,4,6,15.615787604107016,2.2071669186128484e-14j,4.8715858066189365e-28,0.025766301340504876,-4
-7,5,-7,17.232796606528392,(51.49395891474445-2.8377860382165194e-14j),2651.627804713389,0.021157694596674735,-4
-7,5,-6,16.296695429656005,-2.681724946489077e-14j,7.191648688621843e-28,0.02365814941264538,-4
-7,5,-5,15.460402767530793,(51.49395891474445-2.2071669186128484e-14j),2651.627804713389,0.02628683268071709,-4
-7,5,-4,14.74091565350963,5.834820544507431e-14j,3.4045130786605994e-27,0.0289155159487888,-4
-7,5,-3,14.156055369904616,(51.49395891474445-1.5765477990091776e-14j),2651.627804713389,0.0313541739203734,-4
-7,5,-2,13.72304564337064,6.3061911960367106e-15j,3.9768047400970916e-29,0.03336405686398708,-4
-7,5,-1,13.45655336951372,(51.49395891474445-9.459286794055064e-15j),2651.627804713389,0.034698619138546556,-4
-7,5,0,13.366541968864526,-1.1832913578315177e-30j,1.400178437518757e-60,0.035167519397175565,-4
-7,5,1,13.45655336951372,(51.49395891474445-3.153095598018355e-15j),2651.627804713389,0.034698619138546556,-4
-7,5,2,13.72304564337064,-6.306191196036709e-15j,3.97680474009709e-29,0.03336405686398708,-4
-7,5,3,14.156055369904616,(51.49395891474445+3.153095598018355e-15j),2651.627804713389,0.0313541739203734,-4
-7,5,4,14.74091565350963,-1.2612382392073421e-14j,1.5907218960388366e-28,0.0289155159487888,-4
-7,5,5,15.460402767530793,(51.49395891474445+9.459286794055066e-15j),2651.627804713389,0.02628683268071709,-4
-7,5,6,16.296695429656005,-6.465439664111103e-14j,4.1801910050261095e-27,0.02365814941264538,-4
-7,6,-7,17.98687040801355,-1.8918573588110132e-14j,3.5791242660873827e-28,0.0194208689208283,-4
-7,6,-6,17.092118362557287,-2.3664153866872414e-14j,5.599921782350127e-28,0.021507408556950346,-4
-7,6,-5,16.296695429656,-1.891857358811013e-14j,3.5791242660873813e-28,0.023658149412645386,-4
-7,6,-4,15.615787604107016,6.780749223912939e-14j,4.597856003759592e-27,0.025766301340504876,-4
-7,6,-3,15.06493052849904,-1.8918573588110132e-14j,3.5791242660873827e-28,0.027685068461606302,-4
-7,6,-2,14.658792921749422,2.2071669186128484e-14j,4.8715858066189365e-28,0.029240409386415644,-4
-7,6,-1,14.409616815837545,-1.8918573588110132e-14j,3.5791242660873827e-28,0.030260423667337118,-4
-7,6,0,14.325595010264454,2.207166918612848e-14j,4.871585806618935e-28,0.03061642865165873,-4
-7,6,1,14.409616815837545,-1.891857358811013e-14j,3.5791242660873813e-28,0.030260423667337118,-4
-7,6,2,14.658792921749422,2.2071669186128484e-14j,4.8715858066189365e-28,0.029240409386415644,-4
-7,6,3,15.06493052849904,-1.8918573588110132e-14j,3.5791242660873827e-28,0.027685068461606302,-4
-7,6,4,15.615787604107016,2.2071669186128484e-14j,4.8715858066189365e-28,0.025766301340504876,-4
-7,6,5,16.296695429656,-6.465439664111103e-14j,4.1801910050261095e-27,0.023658149412645386,-4
-7,6,6,17.092118362557287,2.207166918612848e-14j,4.871585806618935e-28,0.021507408556950346,-4
-6,-7,-7,17.98687040801355,-7.255307251789166e-14j,5.263948331786446e-27,0.0194208689208283,-4
-6,-7,-6,17.092118362557287,-6.939997691987331e-14j,4.816356796478948e-27,0.021507408556950346,-4
-6,-7,-5,16.296695429656,1.8918573588110135e-14j,3.5791242660873836e-28,0.023658149412645386,-4
-6,-7,-4,15.615787604107016,2.207166918612848e-14j,4.871585806618935e-28,0.025766301340504876,-4
-6,-7,-3,15.06493052849904,-2.681724946489077e-14j,7.191648688621843e-28,0.027685068461606302,-4
-6,-7,-2,14.658792921749422,-2.3664153866872414e-14j,5.599921782350127e-28,0.029240409386415644,-4
-6,-7,-1,14.409616815837545,-2.6817249464890767e-14j,7.191648688621841e-28,0.030260423667337118,-4
-6,-7,0,14.325595010264454,-2.3664153866872414e-14j,5.599921782350127e-28,0.03061642865165873,-4
-6,-7,1,14.409616815837545,-2.6817249464890767e-14j,7.191648688621841e-28,0.030260423667337118,-4
-6,-7,2,14.658792921749422,-2.366415386687241e-14j,5.599921782350125e-28,0.029240409386415644,-4
-6,-7,3,15.06493052849904,-2.6817249464890767e-14j,7.191648688621841e-28,0.027685068461606302,-4
-6,-7,4,15.615787604107016,-2.3664153866872414e-14j,5.599921782350127e-28,0.025766301340504876,-4
-6,-7,5,16.296695429656,-2.6817249464890767e-14j,7.191648688621841e-28,0.023658149412645386,-4
-6,-7,6,17.092118362557287,-2.3664153866872414e-14j,5.599921782350127e-28,0.021507408556950346,-4
-6,-6,-7,17.092118362557283,-6.939997691987331e-14j,4.816356796478948e-27,0.021507408556950353,-4
-6,-6,-6,16.147864043416465,(51.49395891474445-5.675572076433039e-14j),2651.627804713389,0.024096263290657335,-4
-6,-6,-5,15.303440298572253,1.0723712409609358e-13j,1.1499800784400974e-26,0.02682882923083497,-4
-6,-6,-4,14.576207515728385,(51.49395891474445-5.0449529568293684e-14j),2651.627804713389,0.02957268676580673,-4
-6,-6,-3,13.98446047845596,9.459286794055066e-15j,8.947810665218457e-29,0.03212835105420978,-4
-6,-6,-2,13.545966667895108,(51.49395891474445-4.414333837225697e-14j),2651.627804713389,0.03424205836040779,-4
-6,-6,-1,13.275920300463635,3.1530955980183553e-15j,9.942011850242729e-30,0.03564926623823277,-4
-6,-6,0,13.184675780735308,(51.49395891474445-3.783714717622026e-14j),2651.627804713389,0.03614439493598601,-4
-6,-6,1,13.275920300463635,-3.153095598018352e-15j,9.94201185024271e-30,0.03564926623823277,-4
-6,-6,2,13.545966667895108,(51.49395891474445-3.1530955980183546e-14j),2651.627804713389,0.03424205836040779,-4
-6,-6,3,13.98446047845596,-9.459286794055064e-15j,8.947810665218453e-29,0.03212835105420978,-4
-6,-6,4,14.576207515728385,(51.49395891474445-2.522476478414684e-14j),2651.627804713389,0.02957268676580673,-4
-6,-6,5,15.303440298572253,-1.5765477990091773e-14j,2.485502962560681e-28,0.02682882923083497,-4
-6,-6,6,16.147864043416465,(51.49395891474445-1.891857358811013e-14j),2651.627804713389,0.024096263290657335,-4
-6,-5,-7,16.296695429656,1.8918573588110132e-14j,3.5791242660873827e-28,0.023658149412645386,-4
-6,-5,-6,15.303440298572253,1.0723712409609358e-13j,1.1499800784400974e-26,0.02682882923083497,-4
-6,-5,-5,14.409616815837545,1.1039021969411192e-13j,1.2186000604114296e-26,0.030260423667337118,-4
-6,-5,-4,13.63479363059374,6.150130104309267e-14j,3.782410029993112e-27,0.03379735630377912,-4
-6,-5,-3,13.000265638855216,6.465439664111103e-14j,4.1801910050261095e-27,0.03717709193415703,-4
-6,-5,-2,12.52736942757849,6.150130104309267e-14j,3.782410029993112e-27,0.0400368682367845,-4
-6,-5,-1,12.234861324574357,6.465439664111103e-14j,4.1801910050261095e-27,0.04197413605469342,-4
-6,-5,0,12.135791991065565,6.150130104309267e-14j,3.782410029993112e-27,0.04266223664575397,-4
-6,-5,1,12.234861324574357,6.465439664111103e-14j,4.1801910050261095e-27,0.04197413605469342,-4
-6,-5,2,12.52736942757849,6.150130104309267e-14j,3.782410029993112e-27,0.0400368682367845,-4
-6,-5,3,13.000265638855216,6.465439664111103e-14j,4.1801910050261095e-27,0.03717709193415703,-4
-6,-5,4,13.63479363059374,6.150130104309267e-14j,3.782410029993112e-27,0.03379735630377912,-4
-6,-5,5,14.409616815837545,6.465439664111103e-14j,4.1801910050261095e-27,0.030260423667337118,-4
-6,-5,6,15.303440298572253,6.150130104309267e-14j,3.782410029993112e-27,0.02682882923083497,-4
-6,-4,-7,15.615787604107016,2.2071669186128487e-14j,4.871585806618937e-28,0.025766301340504876,-4
-6,-4,-6,14.576207515728386,(51.49395891474445-5.0449529568293684e-14j),2651.627804713389,0.029572686765806728,-4
-6,-4,-5,13.63479363059374,6.150130104309267e-14j,3.782410029993112e-27,0.03379735630377912,-4
-6,-4,-4,12.813201704433247,(51.49395891474445-4.414333837225697e-14j),2651.627804713389,0.03827053581457342,-4
-6,-4,-3,12.135791991065565,9.459286794055063e-15j,8.947810665218451e-29,0.04266223664575397,-4
-6,-4,-2,11.627791077613999,(51.49395891474445-3.7837147176220263e-14j),2651.627804713389,0.04647136491769629,-4
-6,-4,-1,11.312045447273311,3.1530955980183553e-15j,9.942011850242729e-30,0.0491018195356791,-4
-6,-4,0,11.204819847727252,(51.49395891474445-3.1530955980183546e-14j),2651.627804713389,0.05004608529598062,-4
-6,-4,1,11.312045447273311,-3.1530955980183553e-15j,9.942011850242729e-30,0.0491018195356791,-4
-6,-4,2,11.627791077613999,(51.49395891474445-2.5224764784146842e-14j),2651.627804713389,0.04647136491769629,-4
-6,-4,3,12.135791991065565,-9.459286794055066e-15j,8.947810665218457e-29,0.04266223664575397,-4
-6,-4,4,12.813201704433247,(51.49395891474445-1.8918573588110132e-14j),2651.627804713389,0.03827053581457342,-4
-6,-4,5,13.63479363059374,-1.5765477990091776e-14j,2.4855029625606825e-28,0.03379735630377912,-4
-6,-4,6,14.576207515728386,(51.49395891474445-1.2612382392073421e-14j),2651.627804713389,0.029572686765806728,-4
-6,-3,-7,15.06493052849904,-2.681724946489077e-14j,7.191648688621843e-28,0.027685068461606302,-4
-6,-3,-6,13.984460478455961,9.459286794055066e-15j,8.947810665218457e-29,0.03212835105420978,-4
-6,-3,-5,13.000265638855216,6.465439664111103e-14j,4.1801910050261095e-27,0.03717709193415703,-4
-6,-3,-4,12.135791991065565,9.459286794055063e-15j,8.947810665218451e-29,0.04266223664575397,-4
-6,-3,-3,11.418264166778204,1.8918573588110132e-14j,3.5791242660873827e-28,0.04819252658131467,-4
-6,-3,-2,10.876802594354636,9.459286794055066e-15j,8.947810665218457e-29,0.05311013133451004,-4
-6,-3,-1,10.538580622318023,1.891857358811013e-14j,3.5791242660873813e-28,0.05657383555197809,-4
-6,-3,0,10.423401419495587,9.459286794055066e-15j,8.947810665218457e-29,0.0578310318975776,-4
-6,-3,1,10.538580622318023,1.8918573588110132e-14j,3.5791242660873827e-28,0.05657383555197809,-4
