h,k,l,mag(G),S,I,d,2theta
-5,-5,-5,18.56182190927052,9.975883406536104e-26,0.01823638134664016,-4
-5,-5,-4,17.412532402855653,12824.53148585312,0.020723160621182003,-4
-5,-5,-3,16.463265258506905,1.1458324376481509e-26,0.023181840694881564,-4
-5,-5,-2,15.750228171866656,11135.19253113048,0.025328307425889113,-4
-5,-5,-1,15.306470467165285,6.355378605735497e-26,0.026818207862706122,-4
-5,-5,0,15.155664124708736,10391.88339105251,0.027354572019960242,-4
-5,-5,1,15.306470467165285,3.2157848401967938e-27,0.026818207862706122,-4
-5,-5,2,15.750228171866656,11135.19253113048,0.025328307425889113,-4
-5,-5,3,16.463265258506905,2.190426224915955e-27,0.023181840694881564,-4
-5,-5,4,17.412532402855653,12824.53148585312,0.020723160621182003,-4
-5,-4,-5,17.412532402855653,12824.531485853116,0.020723160621182003,-4
-5,-4,-4,16.18182118210188,1.117155904330782e-26,0.023995238614000214,-4
-5,-4,-3,15.155664124708734,10391.883391052515,0.027354572019960246,-4
-5,-4,-2,14.377925425974537,5.568073656437336e-26,0.03039396891106694,-4
-5,-4,-1,13.890395611760885,8480.517030852034,0.03256496669042887,-4
-5,-4,0,13.72403756734899,2.4870560224613462e-27,0.033359234170683226,-4
-5,-4,1,13.890395611760885,8480.517030852034,0.03256496669042887,-4
-5,-4,2,14.377925425974537,1.7043610029453012e-27,0.03039396891106694,-4
-5,-4,3,15.155664124708734,10391.883391052515,0.027354572019960246,-4
-5,-4,4,16.18182118210188,1.089595326009906e-27,0.023995238614000214,-4
-5,-3,-5,16.463265258506905,1.1458324376481509e-26,0.023181840694881564,-4
-5,-3,-4,15.155664124708734,10391.883391052512,0.027354572019960246,-4
-5,-3,-3,14.054784713841963,5.256813560203179e-26,0.03180764188367471,-4
-5,-3,-2,13.212401668370038,7223.03916229909,0.03599285792100032,-4
-5,-3,-1,12.680138348720346,1.8499388275269252e-27,0.03907796002851464,-4
-5,-3,0,12.497680802511669,5669.684148204268,0.04022731179405919,-4
-5,-3,1,12.680138348720346,1.1190987968990038e-27,0.03907796002851464,-4
-5,-3,2,13.212401668370038,7223.03916229909,0.03599285792100032,-4
-5,-3,3,14.054784713841963,8.209621225002836e-28,0.03180764188367471,-4
-5,-3,4,15.155664124708734,10391.883391052512,0.027354572019960246,-4
-5,-2,-5,15.750228171866656,11135.19253113048,0.025328307425889113,-4
-5,-2,-4,14.377925425974537,5.568073656437336e-26,0.03039396891106694,-4
-5,-2,-3,13.212401668370038,7223.03916229909,0.03599285792100032,-4
-5,-2,-2,12.312519739689721,1.5860822114429726e-27,0.041446321242364005,-4
-5,-2,-1,11.739526951142027,3702.101130350837,0.045590953366600406,-4
-5,-2,0,11.542209924246325,5.7419950161452e-28,0.04716305520682801,-4
-5,-2,1,11.739526951142027,3702.101130350837,0.045590953366600406,-4
-5,-2,2,12.312519739689721,4.895315467416583e-28,0.041446321242364005,-4
-5,-2,3,13.212401668370038,7223.03916229909,0.03599285792100032,-4
-5,-2,4,14.377925425974537,3.1304589850015727e-28,0.03039396891106694,-4
-5,-1,-5,15.306470467165287,6.355378605735497e-26,0.02681820786270612,-4
-5,-1,-4,13.890395611760885,8480.517030852034,0.03256496669042886,-4
-5,-1,-3,12.680138348720348,1.8499388275269252e-27,0.03907796002851463,-4
-5,-1,-2,11.739526951142029,3702.101130350838,0.0455909533666004,-4
-5,-1,-1,11.137093145562313,3.3874918883727398e-28,0.05065661485177823,-4
-5,-1,0,10.928904823069482,1129.1079531578862,0.05260494619223124,-4
-5,-1,1,11.137093145562313,1.7283121879452767e-28,0.05065661485177823,-4
-5,-1,2,11.739526951142029,3702.101130350838,0.0455909533666004,-4
-5,-1,3,12.680138348720348,2.055487586141027e-28,0.03907796002851463,-4
-5,-1,4,13.890395611760885,8480.517030852034,0.03256496669042886,-4
-5,0,-5,15.155664124708736,10391.88339105251,0.027354572019960242,-4
-5,0,-4,13.72403756734899,2.4870560224613462e-27,0.033359234170683226,-4
-5,0,-3,12.497680802511669,5669.684148204268,0.04022731179405919,-4
-5,0,-2,11.542209924246325,5.7419950161452e-28,0.04716305520682801,-4
-5,0,-1,10.928904823069482,1129.1079531578862,0.05260494619223124,-4
-5,0,0,10.716672875967229,3.3483074497790135e-29,0.054709144039920485,-4
-5,0,1,10.928904823069482,1129.1079531578862,0.05260494619223124,-4
-5,0,2,11.542209924246325,1.0546521458225879e-28,0.04716305520682801,-4
-5,0,3,12.497680802511669,5669.684148204268,0.04022731179405919,-4
-5,0,4,13.72403756734899,3.0704395339028966e-29,0.033359234170683226,-4
-5,1,-5,15.306470467165287,3.2157848401967938e-27,0.02681820786270612,-4
-5,1,-4,13.890395611760885,8480.517030852034,0.03256496669042886,-4
-5,1,-3,12.680138348720348,1.1190987968990038e-27,0.03907796002851463,-4
-5,1,-2,11.739526951142029,3702.101130350838,0.0455909533666004,-4
-5,1,-1,11.137093145562313,1.7283121879452767e-28,0.05065661485177823,-4
-5,1,0,10.928904823069482,1129.1079531578862,0.05260494619223124,-4
-5,1,1,11.137093145562313,6.221923876602992e-29,0.05065661485177823,-4
-5,1,2,11.739526951142029,3702.101130350838,0.0455909533666004,-4
-5,1,3,12.680138348720348,2.2838750957122525e-29,0.03907796002851463,-4
-5,1,4,13.890395611760885,8480.517030852034,0.03256496669042886,-4
-5,2,-5,15.750228171866656,11135.19253113048,0.025328307425889113,-4
-5,2,-4,14.377925425974537,1.7043610029453012e-27,0.03039396891106694,-4
-5,2,-3,13.212401668370038,7223.03916229909,0.03599285792100032,-4
