2theta, I
165.95891167286584,0.8099364327534929
148.67504338055255,0.01782837941427526
160.24552263982693,0.21309994382916844
135.18372448287252,1.144083969820614
118.52821630143552,0.2777850017317902
128.4955170721603,0.12599378103652303
120.43522088984767,0.623135496039322
105.94919100847936,4.107755635230147
99.14278056340999,0.16332989692471628
92.46480862733866,14.11888133450566
104.22985110733639,1.6948513293289726
90.80407962567679,4.134093032866813
118.52821630143549,1.746077153742682
90.80407962567678,11.942935428281922
77.42333957947271,32.86304121834506
128.49551707216034,0.027389952399244136
120.4352208898477,0.919866684629475
112.99646559692042,0.03531669605465452
85.82036157982836,0.14017515829501437
72.26212003011906,0.5570968192784983
65.1305350321281,109.95606591222077
57.55825055359985,0.3312178592374085
104.22985110733637,1.1081720230227903
63.286804238661816,86.59929730128289
47.05438953469098,412.4844749777578
49.282388007561146,159.08187902882244
39.80560125597135,1.9244586184236245
27.85774640642678,1135.4844042809352
24.06508266465309,1774.687856343321
