2theta, I
165.95891167286584,136044.6492044591
148.67504338055255,747.2027575968913
160.24552263982693,3895.857158226438
135.18372448287252,6210.357132034853
118.52821630143552,1238.269612754391
128.4955170721603,3678.3149698682023
120.43522088984767,11833.594280597199
105.94919100847936,23990.759300849335
99.14278056340999,2238.296958216637
92.46480862733866,33177.80057783192
104.22985110733639,1271.004244939093
90.80407962567679,1420.1055270708778
118.52821630143549,2476.53922550878
90.80407962567678,2840.2110541417555
77.42333957947271,3444.8659719376
128.49551707216034,735.6629939736403
120.4352208898477,11833.5942805972
112.99646559692042,702.5073567637862
85.82036157982836,1287.9857123672327
72.26212003011906,3238.7065483633532
65.1305350321281,42399.95354133333
57.55825055359985,1163.7469898747745
104.22985110733637,635.5021224695466
63.286804238661816,3499.241107132161
47.05438953469098,5835.648575545717
49.282388007561146,22711.067414069068
39.80560125597135,4512.040551728985
27.85774640642678,49759.96783441373
24.06508266465309,6952.806480826561
