2theta, I
165.95891167286584,0.06456314386329991
148.67504338055255,0.021750946993395522
160.24552263982693,0.0020131741288528598
135.18372448287252,0.010127677651743982
118.52821630143552,0.00801253318973856
128.4955170721603,0.1833523532368432
120.43522088984767,0.07285632276792721
105.94919100847936,0.32614878909556905
99.14278056340999,0.415160868253519
92.46480862733866,1.127468461395475
104.22985110733639,0.016543006073888734
90.80407962567679,0.05461159644119828
118.52821630143549,0.0083330345173281
90.80407962567678,0.05782404329068057
77.42333957947271,0.21772242556721266
128.49551707216034,0.05543210679253401
120.4352208898477,0.049354283165370064
112.99646559692042,0.07019203329748973
85.82036157982836,0.4530605245915996
72.26212003011906,2.2525325044994426
65.1305350321281,8.966649230459023
57.55825055359985,1.6903936462125941
104.22985110733637,0.004379031019558782
63.286804238661816,0.54686815864616
47.05438953469098,2.465865966891927
49.282388007561146,13.18238857381455
39.80560125597135,14.305896140572369
27.85774640642678,97.17010787102274
24.06508266465309,9.743231860855238
