2theta, I
165.95891167286584,56096.360247432945
148.67504338055255,723.4882392424058
160.24552263982693,78.46252054016857
135.18372448287252,125.07652468857412
118.52821630143552,24.938736452349357
128.4955170721603,3561.573607527594
120.43522088984767,4879.439005268757
105.94919100847936,9892.298478621728
99.14278056340999,2167.2584967565513
92.46480862733866,13680.463467802057
104.22985110733639,25.59801158638341
90.80407962567679,28.600909777126116
118.52821630143549,49.87747290469869
90.80407962567678,57.20181955425228
77.42333957947271,69.37956298283014
128.49551707216034,712.3147215055195
120.4352208898477,4879.439005268757
112.99646559692042,680.2113689120878
85.82036157982836,1247.107971344861
72.26212003011906,3135.9173588092785
65.1305350321281,17483.106334850974
57.55825055359985,1126.8123037125868
104.22985110733637,12.799005793191704
63.286804238661816,70.47467761070311
47.05438953469098,117.52989846075518
49.282388007561146,9364.633057700563
39.80560125597135,4368.838633116843
27.85774640642678,20517.918917522988
24.06508266465309,140.02944644973067
