2theta, I
165.95891167286584,0.005239286007670648
148.67504338055255,0.0007210817884565434
128.4955170721603,0.011280703491596157
120.43522088984767,0.004838466630183117
105.94919100847936,0.03314583183823965
99.14278056340999,0.048655128727792464
92.46480862733866,0.11726577782532213
128.49551707216034,0.0024523268459991647
120.4352208898477,0.007142498358841747
112.99646559692042,0.006009255355047969
85.82036157982836,0.068731648097365
72.26212003011906,0.4248639810698516
65.1305350321281,0.9564685455894023
57.55825055359985,0.3933023487560333
49.282388007561146,1.4187324078455812
39.80560125597135,4.454991758985998
27.85774640642678,10.549542056405615
