2theta, I
165.95891167286584,0.0021211016137205156
148.67504338055255,2.9869150155230736e-05
128.4955170721603,0.00029422239972912986
120.43522088984767,0.003995349400469355
105.94919100847936,0.030625215738708814
99.14278056340999,0.0007952897588169862
92.46480862733866,0.11687095518559323
128.49551707216034,6.396139124546302e-05
120.4352208898477,0.005897896734026193
112.99646559692042,0.00011700821063705886
85.82036157982836,0.0010411547359151687
72.26212003011906,0.006478525330867412
65.1305350321281,1.057501404809658
57.55825055359985,0.006385797065914258
49.282388007561146,1.647613738504235
39.80560125597135,0.08233861476329181
27.85774640642678,13.172127073920935
