2theta, I
165.95891167286584,157.52793364890397
148.67504338055255,913.9179940896863
128.4955170721603,5013.746942431538
120.43522088984767,12.784258271089465
105.94919100847936,26.318893003199413
99.14278056340999,4028.4391406513882
92.46480862733866,39.62299464223961
128.49551707216034,1002.749388486308
120.4352208898477,12.784258271089465
112.99646559692042,1087.419375839919
85.82036157982836,2775.8560097115264
72.26212003011906,8676.794701952143
65.1305350321281,82.40207433303907
57.55825055359985,4075.960711471397
49.282388007561146,67.08721281384902
39.80560125597135,22393.04088803806
27.85774640642678,247.3027652450121
